,user,item,cluster,Recommendations,Number of Recommendations
4708,1626145,DS0103EN,2,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'CO0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'PY0101EN', 'PY0101EN', 'RP0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",28
4709,1626145,DS0101EN,2,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'CO0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'PY0101EN', 'PY0101EN', 'RP0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",28
4710,1626145,PA0101EN,2,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'CO0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'PY0101EN', 'PY0101EN', 'RP0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",28
4711,1626145,BC0101EN,2,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'CO0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'PY0101EN', 'PY0101EN', 'RP0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",28
4712,1393591,DV0101EN,6,"['ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'DA0101EN', 'DS0105EN', 'BD0101EN', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",25
4713,1393591,DS0101EN,6,"['ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'DA0101EN', 'DS0105EN', 'BD0101EN', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",25
4714,1393591,ML0101ENv3,6,"['ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'DA0101EN', 'DS0105EN', 'BD0101EN', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",25
4715,1393591,PY0101EN,6,"['ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'DA0101EN', 'DS0105EN', 'BD0101EN', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",25
4716,1393591,DS0103EN,6,"['ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'DA0101EN', 'DS0105EN', 'BD0101EN', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",25
4717,1393591,PA0101EN,6,"['ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'DA0101EN', 'DS0105EN', 'BD0101EN', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",25
4718,911798,DA0101EN,6,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN']",21
4719,911798,DS0103EN,6,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN']",21
4720,911798,PY0101EN,6,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN']",21
4721,911798,ST0101EN,6,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN']",21
4722,911798,DS0101EN,6,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN']",21
4723,911798,ML0101EN,6,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN']",21
4724,911798,DS0105EN,6,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN']",21
4725,911798,RP0101EN,6,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN']",21
4726,911798,DV0101EN,6,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN']",21
4727,911798,DJ0101EN,6,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'BD0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BC0101EN', 'BC0101EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'ML0115EN']",21
4728,1549935,LB0103ENv1,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4729,1549935,RP0101EN,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4730,1549935,CB0105ENv1,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4731,1549935,DS0101EN,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4732,1549935,LB0105ENv1,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4733,1549935,DV0101EN,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4734,1549935,DA0101EN,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4735,1549935,BD0111EN,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4736,1549935,ML0115EN,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4737,1549935,CO0101EN,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4738,1549935,ML0101ENv3,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4739,1549935,LB0101ENv1,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4740,1549935,BC0101EN,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4741,1549935,BD0101EN,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4742,1549935,LB0107ENv1,10,"['PY0101EN', 'CC0101EN', 'CC0201EN', 'CO0201EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'PY0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'PY0101EN', 'CB0103EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'PY0101EN']",23
4743,1040249,BD0131EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4744,1040249,BC0101EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4745,1040249,PY0101EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4746,1040249,BD0211EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4747,1040249,ML0120ENv2,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4748,1040249,RP0105EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4749,1040249,SC0101EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4750,1040249,RP0101EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4751,1040249,DA0101EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4752,1040249,BC0201EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4753,1040249,BD0111EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4754,1040249,BD0115EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4755,1040249,DB0151EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4756,1040249,BD0212EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4757,1040249,BD0141EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4758,1040249,BD0221EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4759,1040249,ML0101ENv3,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4760,1040249,DV0101EN,2,"['ML0115EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DS0101EN', 'BD0101EN', 'BD0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN']",20
4761,1327565,ST0101EN,9,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DA0101EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0211EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",23
4762,1327565,PY0101EN,9,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DA0101EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0211EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",23
4763,1327565,DS0103EN,9,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DA0101EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0211EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",23
4764,1327565,DS0301EN,9,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DA0101EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0211EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",23
4765,1327565,CL0101EN,9,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DA0101EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0211EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",23
4766,1327565,CC0101EN,9,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DA0101EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0211EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",23
4767,1327565,DS0101EN,9,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DA0101EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0211EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",23
4768,1327565,BD0101EN,9,"['ML0101ENv3', 'ML0115EN', 'BC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'DA0101EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'BD0111EN', 'DS0105EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0211EN', 'BD0111EN', 'DS0105EN', 'ML0115EN', 'RP0101EN']",23
4769,1106139,CO0201EN,19,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",44
